site,name,calm_id,country,area,lat,lon,year,alt_cm,wc_elev,wc_bio1,wc_bio4,wc_bio7,wc_bio12,y,x,ym,tdd,fdd,sqrt_tdd,thaw_months,summer_t,winter_prec,continentality
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2009,26.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.295836866004329,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2010,32.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.4965075614664802,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2011,39.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.6888794541139363,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2012,45.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.828641396489095,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2013,37.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.6375861597263857,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C22,Dawson,186.0,Canada,,63.9405,-138.5916,2014,52.0,613.0,-5.0758543,1490.1576,53.12625,344.0,3.9702919135521215,-2865043.794566448,179831.58091536185,2216.3673752591585,4069.0541947591587,47.07831109183037,5.2631578947368425,21.4872707,193.20547945205482,3.5651428033422237
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2009,55.0,965.0,-2.1570833,1121.3564,42.454,319.0,4.025351690735149,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2010,46.0,965.0,-2.1570833,1121.3564,42.454,319.0,3.8501476017100584,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2011,53.0,965.0,-2.1570833,1121.3564,42.454,319.0,3.988984046564274,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2012,52.0,965.0,-2.1570833,1121.3564,42.454,319.0,3.9702919135521215,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2013,58.0,965.0,-2.1570833,1121.3564,42.454,319.0,4.07753744390572,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C23,Teslin,187.0,Canada,,60.4494,-133.5202,2014,65.0,965.0,-2.1570833,1121.3564,42.454,319.0,4.189654742026425,-3270079.01244947,-84476.36496953706,2085.293800302419,2872.6292048024197,45.66501724846295,5.625,19.0699167,169.55068493150685,3.785950319991904
C24,Beaver Creek,188.0,Canada,,62.3377,-140.8383,2010,42.0,639.0,-5.030552,1507.2382,52.2125,420.0,3.7612001156935624,-3037987.5289337337,310639.389083258,2171.5266989956717,4007.678178995672,46.59964269171677,5.2631578947368425,21.075698,235.8904109589041,3.4641171206968404
C24,Beaver Creek,188.0,Canada,,62.3377,-140.8383,2011,48.0,639.0,-5.030552,1507.2382,52.2125,420.0,3.8918202981106265,-3037987.5289337337,310639.389083258,2171.5266989956717,4007.678178995672,46.59964269171677,5.2631578947368425,21.075698,235.8904109589041,3.4641171206968404
C24,Beaver Creek,188.0,Canada,,62.3377,-140.8383,2012,42.0,639.0,-5.030552,1507.2382,52.2125,420.0,3.7612001156935624,-3037987.5289337337,310639.389083258,2171.5266989956717,4007.678178995672,46.59964269171677,5.2631578947368425,21.075698,235.8904109589041,3.4641171206968404
C24,Beaver Creek,188.0,Canada,,62.3377,-140.8383,2013,52.0,639.0,-5.030552,1507.2382,52.2125,420.0,3.9702919135521215,-3037987.5289337337,310639.389083258,2171.5266989956717,4007.678178995672,46.59964269171677,5.2631578947368425,21.075698,235.8904109589041,3.4641171206968404
C24,Beaver Creek,188.0,Canada,,62.3377,-140.8383,2014,54.0,639.0,-5.030552,1507.2382,52.2125,420.0,4.007333185232471,-3037987.5289337337,310639.389083258,2171.5266989956717,4007.678178995672,46.59964269171677,5.2631578947368425,21.075698,235.8904109589041,3.4641171206968404
C25,Ukkusiksalik National Park,,Canada,,65.8781,-89.3672,2014,50.0,117.0,-11.529623,1474.3818,46.774853,256.0,3.9318256327243257,-1853578.9830028934,-1894981.4301506174,950.4849337099355,5158.797328709936,30.82993567476156,4.046052631578948,11.8578035,169.73150684931508,3.1725059158688804
C25,Ukkusiksalik National Park,,Canada,,65.8781,-89.3672,2016,52.0,117.0,-11.529623,1474.3818,46.774853,256.0,3.9702919135521215,-1853578.9830028934,-1894981.4301506174,950.4849337099355,5158.797328709936,30.82993567476156,4.046052631578948,11.8578035,169.73150684931508,3.1725059158688804
C25,Ukkusiksalik National Park,,Canada,,65.8781,-89.3672,2017,43.0,117.0,-11.529623,1474.3818,46.774853,256.0,3.784189633918261,-1853578.9830028934,-1894981.4301506174,950.4849337099355,5158.797328709936,30.82993567476156,4.046052631578948,11.8578035,169.73150684931508,3.1725059158688804
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2011,62.0,354.0,-14.706927,1384.7557,44.476,215.0,4.143134726391533,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2012,65.0,354.0,-14.706927,1384.7557,44.476,215.0,4.189654742026425,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2013,43.0,354.0,-14.706927,1384.7557,44.476,215.0,3.784189633918261,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2014,51.0,354.0,-14.706927,1384.7557,44.476,215.0,3.951243718581427,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2015,50.0,354.0,-14.706927,1384.7557,44.476,215.0,3.9318256327243257,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2016,54.0,354.0,-14.706927,1384.7557,44.476,215.0,4.007333185232471,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2017,40.0,354.0,-14.706927,1384.7557,44.476,215.0,3.7135720667043075,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C26,"Borden Peninsula, Sirmilik NP",,Canada,,73.0054,-80.6873,2018,46.0,354.0,-14.706927,1384.7557,44.476,215.0,3.8501476017100584,-1081581.377224066,-1505884.0153219013,488.6704329485468,5856.698787948547,22.10589136290475,3.2565789473684212,7.531072999999999,156.68493150684932,3.2118298403227485
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2009,27.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.332204510175204,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2010,29.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.4011973816621555,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2011,36.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.6109179126442243,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2012,35.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.58351893845611,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2013,26.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.295836866004329,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2014,28.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.3672958299864737,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2015,26.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.295836866004329,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2016,33.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.526360524616161,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C27,"Owl River, Auyuittuq NP",,Canada,,66.8793,-64.6973,2017,25.0,494.0,-10.609844,1157.0078,38.79171,451.0,3.2580965380214817,-855360.990069204,-2389285.36450165,663.6073508656466,4536.2004108656465,25.76057745598197,3.7828947368421053,8.786011,308.90410958904107,3.3527610312773146
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2009,53.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.988984046564274,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2011,50.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.9318256327243257,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2012,50.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.9318256327243257,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2013,49.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.912023005428146,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2014,46.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.8501476017100584,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2015,45.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.828641396489095,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2016,51.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.951243718581427,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2017,35.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.58351893845611,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
C28,"Bylot Island, Sirmilik NP",,Canada,,72.8107,-79.3293,2018,49.0,131.0,-14.273918,1457.6173,46.135574,204.0,3.912023005428146,-1057741.4443812845,-1548888.9254102241,606.8552289288309,5816.835298928831,24.63443177604937,3.4539473684210527,8.793868999999999,145.31506849315068,3.1651360638258024
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,1996,70.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.2626798770413155,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,1997,63.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.1588830833596715,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,1998,65.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.189654742026425,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,1999,64.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.174387269895637,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2000,69.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.2484952420493585,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2001,73.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.304065093204169,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2002,76.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.343805421853684,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2003,77.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.356708826689592,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2004,78.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.3694478524670215,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2005,81.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.406719247264253,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2006,84.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.442651256490317,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2007,89.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.499809670330265,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2008,87.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.477336814478206,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2009,86.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.465908118654584,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2010,89.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.499809670330265,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2011,88.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.48863636973214,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2012,91.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.5217885770490405,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
R2,"Ayach-Yakha, Vorkuta",25.0,Russia,Russian European north,67.5833,64.1833,2013,93.0,169.0,-5.7785206,1197.2958,43.5725,595.0,4.543294782270004,2322029.253091955,807857.3389709503,1566.182026508773,3675.3420455087735,39.57501770699254,4.967105263157895,16.0077294,348.8493150684932,3.6392423961361597
